Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;15;1684;1503.04264807972;1416.45492298702;1623.18746966382
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;16;1262;1513.42368019832;1426.89383870179;1631.19158373975
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;17;1517;1523.47904154551;1437.7520177137;1637.52959657674
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;18;1564;1533.21585084526;1449.03716598503;1642.23255136171
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;19;1604;1542.64288256611;1460.75735285095;1645.33811532544
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;20;1250;1551.77045667767;1472.92101910918;1646.89001370553
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;21;1530;1560.61032285252;1485.5369855807;1646.93744518567
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;22;1657;1569.17554046414;1498.61446215222;1645.53448539491
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;23;2430;1577.4803557038;1507.46682230908;1642.7394847899
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;24;1862;1585.5400770981;1513.94225423829;1638.61446692804
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;25;1801;1593.37095065552;1520.2699140494;1633.22453277432
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;26;1599;1600.99003580626;1526.46716486263;1636.95350333322
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;27;1846;1608.41508322502;1530.76404691518;1648.03511989274
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;28;1979;1615.66441554373;1534.48120025598;1662.51864513371
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;29;1730;1622.75681187098;1526.94642887969;1677.79107732557
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;30;1682;1629.71139693951;1511.05254318188;1693.31527028882
